 probe_i          92 probe_j          62
   17.117999999997938        1.1354118003885589       -2.8457208754214935E-002
   17.118999999997939        1.1353380292251063       -2.8387068642102668E-002
   17.119999999997940        1.1352643319896780       -2.8316848888743536E-002
   17.120999999997942        1.1351907099657901       -2.8246549989187148E-002
   17.121999999997943        1.1351171622961234       -2.8176171604654066E-002
   17.122999999997944        1.1350436902667336       -2.8105714716037421E-002
   17.123999999997945        1.1349702931054950       -2.8035178892108239E-002
   17.124999999997947        1.1348969710303678       -2.7964563979464105E-002
   17.125999999997948        1.1348237240624779       -2.7893869915508938E-002
   17.126999999997949        1.1347505522434540       -2.7823097106900084E-002
   17.127999999997950        1.1346774547734950       -2.7752245249406286E-002
   17.128999999997951        1.1346044328996501       -2.7681315188546766E-002
   17.129999999997953        1.1345314859227813       -2.7610306758287389E-002
   17.130999999997954        1.1344586153076885       -2.7539220909518186E-002
   17.131999999997955        1.1343858195220689       -2.7468056332595421E-002
   17.132999999997956        1.1343131008088392       -2.7396814134806727E-002
   17.133999999997958        1.1342404573553497       -2.7325493409949889E-002
   17.134999999997959        1.1341678904053709       -2.7254094988248906E-002
   17.135999999997960        1.1340954000972303       -2.7182619247032254E-002
   17.136999999997961        1.1340229857602209       -2.7111065862257880E-002
   17.137999999997962        1.1339506476368335       -2.7039434599276758E-002
   17.138999999997964        1.1338783867401525       -2.6967726376032775E-002
   17.139999999997965        1.1338062014081998       -2.6895940447604062E-002
   17.140999999997966        1.1337340929218722       -2.6824077343834275E-002
   17.141999999997967        1.1336620614244131       -2.6752137444993856E-002
   17.142999999997969        1.1335901063541680       -2.6680120579962545E-002
   17.143999999997970        1.1335182290317107       -2.6608027383792931E-002
   17.144999999997971        1.1334464287824071       -2.6535857384868345E-002
   17.145999999997972        1.1333747058750394       -2.6463610546845488E-002
   17.146999999997973        1.1333030604060201       -2.6391286959981327E-002
   17.147999999997975        1.1332314924914209       -2.6318887075787022E-002
   17.148999999997976        1.1331600014492558       -2.6246410522169444E-002
   17.149999999997977        1.1330885884102737       -2.6173858064930073E-002
   17.150999999997978        1.1330172526951083       -2.6101229514905257E-002
   17.151999999997980        1.1329459946849865       -2.6028524973671668E-002
   17.152999999997981        1.1328748146383525       -2.5955744518233969E-002
   17.153999999997982        1.1328037128156065       -2.5882888495935091E-002
   17.154999999997983        1.1327326886412237       -2.5809956415769466E-002
   17.155999999997984        1.1326617432231332       -2.5736948974629439E-002
   17.156999999997986        1.1325908758602645       -2.5663865983529634E-002
   17.157999999997987        1.1325200868583503       -2.5590707562311261E-002
   17.158999999997988        1.1324493763992778       -2.5517473841421692E-002
   17.159999999997989        1.1323787446910545       -2.5444165211471387E-002
   17.160999999997991        1.1323081911533317       -2.5370781193923282E-002
   17.161999999997992        1.1322377168643747       -2.5297322480929359E-002
   17.162999999997993        1.1321673211536871       -2.5223788880207699E-002
   17.163999999997994        1.1320970043418341       -2.5150180479761648E-002
   17.164999999997995        1.1320267666236046       -2.5076497403252410E-002
   17.165999999997997        1.1319566082222807       -2.5002740039966342E-002
   17.166999999997998        1.1318865285926842       -2.4928907906640489E-002
   17.167999999997999        1.1318165287969046       -2.4855001700881948E-002
   17.168999999998000        1.1317466081930299       -2.4781021247561236E-002
   17.169999999998002        1.1316767671023016       -2.4706966625929548E-002
   17.170999999998003        1.1316070057130201       -2.4632837968380512E-002
   17.171999999998004        1.1315373242423654       -2.4558635667313124E-002
   17.172999999998005        1.1314677229847094       -2.4484360004629072E-002
   17.173999999998006        1.1313982013952988       -2.4410010253130665E-002
   17.174999999998008        1.1313287595799897       -2.4335586216640025E-002
   17.175999999998009        1.1312593983630359       -2.4261089180169403E-002
   17.176999999998010        1.1311901164311344       -2.4186518550154801E-002
   17.177999999998011        1.1311209149879549       -2.4111874751455493E-002
   17.178999999998013        1.1310517942232832       -2.4037158238958165E-002
   17.179999999998014        1.1309827537501531       -2.3962368709668471E-002
   17.180999999998015        1.1309137938881382       -2.3887505904436782E-002
   17.181999999998016        1.1308449155222722       -2.3812570841292856E-002
   17.182999999998017        1.1307761173374742       -2.3737562726758706E-002
   17.183999999998019        1.1307074003632642       -2.3662481929865923E-002
   17.184999999998020        1.1306387638461581       -2.3587328210733144E-002
   17.185999999998021        1.1305702087913236       -2.3512102763491926E-002
   17.186999999998022        1.1305017347677846       -2.3436805418675904E-002
   17.187999999998024        1.1304333413983856       -2.3361435178716521E-002
   17.188999999998025        1.1303650295216574       -2.3285992674416722E-002
   17.189999999998026        1.1302967992754089       -2.3210478941860863E-002
   17.190999999998027        1.1302286503950743       -2.3134893686132633E-002
   17.191999999998028        1.1301605832201500       -2.3059236418884587E-002
   17.192999999998030        1.1300925970403608       -2.2983506481662322E-002
   17.193999999998031        1.1300246926418078       -2.2907705123048728E-002
   17.194999999998032        1.1299568695432076       -2.2831832654235357E-002
   17.195999999998033        1.1298891282559642       -2.2755889176877927E-002
   17.196999999998035        1.1298214691397517       -2.2679874711746536E-002
   17.197999999998036        1.1297538925043795       -2.2603789452429919E-002
   17.198999999998037        1.1296863978849176       -2.2527632722198990E-002
   17.199999999998038        1.1296189860740653       -2.2451405154665656E-002
   17.200999999998039        1.1295516563846029       -2.2375106635043919E-002
   17.201999999998041        1.1294844089841325       -2.2298737214257961E-002
   17.202999999998042        1.1294172439466357       -2.2222297112117557E-002
   17.203999999998043        1.1293501607302743       -2.2145785986639112E-002
   17.204999999998044        1.1292831602642301       -2.2069204754865172E-002
   17.205999999998046        1.1292162421470795       -2.1992553364784093E-002
   17.206999999998047        1.1291494068138306       -2.1915831756938359E-002
   17.207999999998048        1.1290826545109460       -2.1839040033715305E-002
   17.208999999998049        1.1290159847760928       -2.1762177778913382E-002
   17.209999999998050        1.1289493984810026       -2.1685245899422917E-002
   17.210999999998052        1.1288828951642700       -2.1608244378587958E-002
   17.211999999998053        1.1288164751702792       -2.1531173192738482E-002
   17.212999999998054        1.1287501386729069       -2.1454032488378214E-002
   17.213999999998055        1.1286838851837258       -2.1376821867009749E-002
   17.214999999998057        1.1286177155373118       -2.1299542229996853E-002
   17.215999999998058        1.1285516292857485       -2.1222193549529440E-002
   17.216999999998059        1.1284856267750885       -2.1144775778762691E-002
   17.217999999998060        1.1284197075129501       -2.1067288309812887E-002
   17.218999999998061        1.1283538722824396       -2.0989732208138222E-002
   17.219999999998063        1.1282881206934032       -2.0912107630968305E-002
   17.220999999998064        1.1282224531748624       -2.0834414564559155E-002
   17.221999999998065        1.1281568693173705       -2.0756652356391955E-002
   17.222999999998066        1.1280913699115096       -2.0678821987937385E-002
   17.223999999998068        1.1280259545585203       -2.0600923542242314E-002
   17.224999999998069        1.1279606236227016       -2.0522956951166842E-002
   17.225999999998070        1.1278953766320035       -2.0444921560543845E-002
   17.226999999998071        1.1278302143017220       -2.0366818363637088E-002
   17.227999999998072        1.1277651362106553       -2.0288647447147267E-002
   17.228999999998074        1.1277001427073676       -2.0210408733110242E-002
   17.229999999998075        1.1276352333317059       -2.0132101577574137E-002
   17.230999999998076        1.1275704087979022       -2.0053726981736825E-002
   17.231999999998077        1.1275056687134535       -1.9975285032593878E-002
   17.232999999998079        1.1274410134381201       -1.9896775647218992E-002
   17.233999999998080        1.1273764425330304       -1.9818198201347354E-002
   17.234999999998081        1.1273119567099688       -1.9739553712280585E-002
   17.235999999998082        1.1272475556019927       -1.9660842270923590E-002
   17.236999999998083        1.1271832395764636       -1.9582063788205165E-002
   17.237999999998085        1.1271190088176541       -1.9503218399716648E-002
   17.238999999998086        1.1270548629141393       -1.9424305661637206E-002
   17.239999999998087        1.1269908025778457       -1.9345326440695365E-002
   17.240999999998088        1.1269268274062776       -1.9266280693021630E-002
   17.241999999998090        1.1268629376859873       -1.9187168318242263E-002
   17.242999999998091        1.1267991329529194       -1.9107988785469068E-002
   17.243999999998092        1.1267354138904708       -1.9028743204713382E-002
   17.244999999998093        1.1266717802019233       -1.8949431710801032E-002
   17.245999999998094        1.1266082323101352       -1.8870054216893944E-002
   17.246999999998096        1.1265447704512084       -1.8790610879950407E-002
   17.247999999998097        1.1264813942780794       -1.8711101263052830E-002
   17.248999999998098        1.1264181039129171       -1.8631525503635584E-002
   17.249999999998099        1.1263548994621035       -1.8551884301285453E-002
   17.250999999998101        1.1262917812526270       -1.8472178228336245E-002
   17.251999999998102        1.1262287491354901       -1.8392406656145860E-002
   17.252999999998103        1.1261658033206459       -1.8312569434008788E-002
   17.253999999998104        1.1261029438824022       -1.8232667105269471E-002
   17.254999999998105        1.1260401704865499       -1.8152699473764765E-002
   17.255999999998107        1.1259774838846248       -1.8072667423593352E-002
   17.256999999998108        1.1259148832619073       -1.7992570071746285E-002
   17.257999999998109        1.1258523693558249       -1.7912407918315616E-002
   17.258999999998110        1.1257899417476622       -1.7832181068772626E-002
   17.259999999998112        1.1257276007241974       -1.7751889712319110E-002
   17.260999999998113        1.1256653465053525       -1.7671534178547749E-002
   17.261999999998114        1.1256031788262184       -1.7591113985318717E-002
   17.262999999998115        1.1255410978229088       -1.7510629149978384E-002
   17.263999999998116        1.1254791035746454       -1.7430080253269482E-002
   17.264999999998118        1.1254171963312627       -1.7349467744332943E-002
   17.265999999998119        1.1253553758709856       -1.7268790942275215E-002
   17.266999999998120        1.1252936422938480       -1.7188049736363811E-002
   17.267999999998121        1.1252319956189145       -1.7107244710662325E-002
   17.268999999998123        1.1251704360558061       -1.7026376370735553E-002
   17.269999999998124        1.1251089633919267       -1.6945444101406724E-002
   17.270999999998125        1.1250475777667373       -1.6864447849101627E-002
   17.271999999998126        1.1249862792634324       -1.6783388224525329E-002
   17.272999999998127        1.1249250676479838       -1.6702265008832061E-002
   17.273999999998129        1.1248639436761614       -1.6621079074818697E-002
   17.274999999998130        1.1248029071877403       -1.6539830249855458E-002
   17.275999999998131        1.1247419579942604       -1.6458517569335532E-002
   17.276999999998132        1.1246810965715017       -1.6377142058660019E-002
   17.277999999998134        1.1246203226225042       -1.6295703995841845E-002
   17.278999999998135        1.1245596365012334       -1.6214203375162051E-002
   17.279999999998136        1.1244990384323965       -1.6132640438660556E-002
   17.280999999998137        1.1244385281725071       -1.6051014719918787E-002
   17.281999999998138        1.1243781058235065       -1.5969326350613922E-002
   17.282999999998140        1.1243177714764849       -1.5887576011344558E-002
   17.283999999998141        1.1242575249456228       -1.5805763450756200E-002
   17.284999999998142        1.1241973664719698       -1.5723888782321463E-002
   17.285999999998143        1.1241372962655600       -1.5641952561734049E-002
   17.286999999998145        1.1240773146514949       -1.5559955123443001E-002
   17.287999999998146        1.1240174214562146       -1.5477895734287756E-002
   17.288999999998147        1.1239576167049352       -1.5395774343821606E-002
   17.289999999998148        1.1238978998869278       -1.5313590873895902E-002
   17.290999999998149        1.1238382715152468       -1.5231346586240700E-002
   17.291999999998151        1.1237787314701526       -1.5149041431934586E-002
   17.292999999998152        1.1237192796566351       -1.5066674393510376E-002
   17.293999999998153        1.1236599165420251       -1.4984246418778713E-002
   17.294999999998154        1.1236006418657600       -1.4901757627529435E-002
   17.295999999998156        1.1235414554352812       -1.4819207212818097E-002
   17.296999999998157        1.1234823576994428       -1.4736596233015251E-002
   17.297999999998158        1.1234233484556930       -1.4653924800891784E-002
   17.298999999998159        1.1233644280133952       -1.4571192765226467E-002
   17.299999999998160        1.1233055965071119       -1.4488400337996123E-002
   17.300999999998162        1.1232468536395066       -1.4405547044052239E-002
   17.301999999998163        1.1231881994253421       -1.4322633062873772E-002
   17.302999999998164        1.1231296339273407       -1.4239659082808501E-002
   17.303999999998165        1.1230711570035552       -1.4156624806245398E-002
   17.304999999998167        1.1230127688897349       -1.4073530360060760E-002
   17.305999999998168        1.1229544698095655       -1.3990376305264699E-002
   17.306999999998169        1.1228962601019676       -1.3907162946057875E-002
   17.307999999998170        1.1228381396465714       -1.3823889569361985E-002
   17.308999999998171        1.1227801084808853       -1.3740556216627788E-002
   17.309999999998173        1.1227221666055645       -1.3657163559307127E-002
   17.310999999998174        1.1226643138114147       -1.3573711337636751E-002
   17.311999999998175        1.1226065502712683       -1.3490199741631273E-002
   17.312999999998176        1.1225488761896747       -1.3406629360400817E-002
   17.313999999998178        1.1224912915026870       -1.3322999795634474E-002
   17.314999999998179        1.1224337964079412       -1.3239311154874532E-002
   17.315999999998180        1.1223763910561404       -1.3155564006144543E-002
   17.316999999998181        1.1223190757072887       -1.3071758650572481E-002
   17.317999999998182        1.1222618501931969       -1.2987894383034106E-002
   17.318999999998184        1.1222047144934668       -1.2903971265956366E-002
   17.319999999998185        1.1221476681768792       -1.2819989264444524E-002
   17.320999999998186        1.1220907117055514       -1.2735949600445648E-002
   17.321999999998187        1.1220338446566560       -1.2651851421239181E-002
   17.322999999998189        1.1219770676180996       -1.2567695262152201E-002
   17.323999999998190        1.1219203804011388       -1.2483481148541694E-002
   17.324999999998191        1.1218637832239831       -1.2399209111675677E-002
   17.325999999998192        1.1218072758154118       -1.2314878807737874E-002
   17.326999999998193        1.1217508585979481       -1.2230491283615660E-002
   17.327999999998195        1.1216945314346805       -1.2146046338698761E-002
   17.328999999998196        1.1216382941236420       -1.2061543051039849E-002
   17.329999999998197        1.1215821469369012       -1.1976982570401740E-002
   17.330999999998198        1.1215260896966279       -1.1892364956438140E-002
   17.331999999998200        1.1214701222811880       -1.1807689411453264E-002
   17.332999999998201        1.1214142450815825       -1.1722957079883013E-002
   17.333999999998202        1.1213584580231242       -1.1638167956281916E-002
   17.334999999998203        1.1213027613883062       -1.1553321883039987E-002
   17.335999999998204        1.1212471549273448       -1.1468418462412418E-002
   17.336999999998206        1.1211916386581093       -1.1383458109943904E-002
   17.337999999998207        1.1211362127183475       -1.1298441523364129E-002
   17.338999999998208        1.1210808774420726       -1.1213368963585820E-002
   17.339999999998209        1.1210256327792154       -1.1128239687567588E-002
   17.340999999998211        1.1209704787511827       -1.1043053796481933E-002
   17.341999999998212        1.1209154153597334       -1.0957811943752227E-002
   17.342999999998213        1.1208604424426383       -1.0872513814811342E-002
   17.343999999998214        1.1208055601208380       -1.0787159642803554E-002
   17.344999999998215        1.1207507685607685       -1.0701750002887664E-002
   17.345999999998217        1.1206960677089577       -1.0616284458309316E-002
   17.346999999998218        1.1206414576920700       -1.0530763172714329E-002
   17.347999999998219        1.1205869386239788       -1.0445186700573636E-002
   17.348999999998220        1.1205325103907022       -1.0359554610652544E-002
   17.349999999998222        1.1204781730661364       -1.0273867081719628E-002
   17.350999999998223        1.1204239267354508       -1.0188124666036798E-002
   17.351999999998224        1.1203697712755893       -1.0102326922166064E-002
   17.352999999998225        1.1203157067537486       -1.0016474027152677E-002
   17.353999999998226        1.1202617332553133       -9.9305665271284416E-003
   17.354999999998228        1.1202078506634539       -9.8446039762466915E-003
   17.355999999998229        1.1201540590464840       -9.7585865567864222E-003
   17.356999999998230        1.1201003584941858       -9.6725148114610270E-003
   17.357999999998231        1.1200467488989501       -9.5863882888415908E-003
   17.358999999998233        1.1199932303334144       -9.5002071743217585E-003
   17.359999999998234        1.1199398028958774       -9.4139720076272925E-003
   17.360999999998235        1.1198864668144668       -9.3276829957054160E-003
   17.361999999998236        1.1198332219676730       -9.2413394459478371E-003
   17.362999999998237        1.1197800683123593       -9.1549415587257599E-003
   17.363999999998239        1.1197270055387534       -9.0684893259009997E-003
   17.364999999998240        1.1196740340632589       -8.9819839379315820E-003
   17.365999999998241        1.1196211536556373       -8.8954244353514397E-003
   17.366999999998242        1.1195683647608645       -8.8088114956253443E-003
   17.367999999998244        1.1195156672750664       -8.7221451229505496E-003
   17.368999999998245        1.1194630613831258       -8.6354253860676817E-003
   17.369999999998246        1.1194105471981743       -8.5486526577825891E-003
   17.370999999998247        1.1193581245725170       -8.4618264674727797E-003
   17.371999999998248        1.1193057935021709       -8.3749470910369269E-003
   17.372999999998250        1.1192535540543158       -8.2880151253415229E-003
   17.373999999998251        1.1192014061582212       -8.2010301437209568E-003
   17.374999999998252        1.1191493499033536       -8.1139923715446132E-003
   17.375999999998253        1.1190973854059487       -8.0269023378238043E-003
   17.376999999998255        1.1190455125928491       -7.9397595783013402E-003
   17.377999999998256        1.1189937315144798       -7.8525643154163469E-003
   17.378999999998257        1.1189420422489498       -7.7653170771227881E-003
   17.379999999998258        1.1188904447013828       -7.6780173976132475E-003
   17.380999999998259        1.1188389392006064       -7.5906661477269759E-003
   17.381999999998261        1.1187875253643722       -7.5032623023866818E-003
   17.382999999998262        1.1187362033996759       -7.4158066733596602E-003
   17.383999999998263        1.1186849731308739       -7.3282993077427071E-003
   17.384999999998264        1.1186338347168330       -7.2407402990488949E-003
   17.385999999998266        1.1185827880030528       -7.1531293577693448E-003
   17.386999999998267        1.1185318333249930       -7.0654675401408216E-003
   17.387999999998268        1.1184809703989114       -6.9777538435458796E-003
   17.388999999998269        1.1184301994951600       -6.8899890518205487E-003
   17.389999999998270        1.1183795204841902       -6.8021731517514993E-003
   17.390999999998272        1.1183289335149273       -6.7143062174616621E-003
   17.391999999998273        1.1182784386942042       -6.6263885997535901E-003
   17.392999999998274        1.1182280359000565       -6.5384198107533509E-003
   17.393999999998275        1.1181777251179894       -6.4504001567795548E-003
   17.394999999998277        1.1181275064197806       -6.3623302076780096E-003
   17.395999999998278        1.1180773797615893       -6.2742095186184305E-003
   17.396999999998279        1.1180273452182619       -6.1860383518158252E-003
   17.397999999998280        1.1179774029073446       -6.0978172194565408E-003
   17.398999999998281        1.1179275527856580       -6.0095456497132101E-003
   17.399999999998283        1.1178777948991543       -5.9212239084670912E-003
   17.400999999998284        1.1178281293384602       -5.8328525113162293E-003
   17.401999999998285        1.1177785563082967       -5.7444316216233287E-003
   17.402999999998286        1.1177290757056384       -5.6559605892304125E-003
   17.403999999998288        1.1176796874443089       -5.5674397199165183E-003
   17.404999999998289        1.1176303915281385       -5.4788696193724387E-003
   17.405999999998290        1.1175811878910906       -5.3902498785412863E-003
   17.406999999998291        1.1175320766002801       -5.3015807898324852E-003
   17.407999999998292        1.1174830577803339       -5.2128628541138417E-003
   17.408999999998294        1.1174341313993355       -5.1240955895140144E-003
   17.409999999998295        1.1173852974885894       -5.0352792730210452E-003
   17.410999999998296        1.1173365561228112       -4.9464144097403203E-003
   17.411999999998297        1.1172879072359427       -4.8575005271275472E-003
   17.412999999998299        1.1172393508389074       -4.7685379114064345E-003
   17.413999999998300        1.1171908870009120       -4.6795270644465880E-003
   17.414999999998301        1.1171425159062160       -4.5904681355362891E-003
   17.415999999998302        1.1170942374463428       -4.5013604850164006E-003
   17.416999999998303        1.1170460515179519       -4.4122044414828827E-003
   17.417999999998305        1.1169979581208924       -4.3230005886294096E-003
   17.418999999998306        1.1169499571980823       -4.2337484990705590E-003
   17.419999999998307        1.1169020488048202       -4.1444484729278429E-003
   17.420999999998308        1.1168542330616373       -4.0551009925091520E-003
   17.421999999998310        1.1168065099479396       -3.9657055716190463E-003
   17.422999999998311        1.1167588797306092       -3.8762631286173872E-003
   17.423999999998312        1.1167113421443293       -3.7867726135943384E-003
   17.424999999998313        1.1166638973142542       -3.6972349651090545E-003
   17.425999999998314        1.1166165451428458       -3.6076501471629455E-003
   17.426999999998316        1.1165692857645408       -3.5180182827579372E-003
   17.427999999998317        1.1165221192904353       -3.4283397214406410E-003
   17.428999999998318        1.1164750456353767       -3.3386139820560218E-003
   17.429999999998319        1.1164280649922218       -3.2488420357925105E-003
   17.430999999998321        1.1163811770876022       -3.1590228548021154E-003
   17.431999999998322        1.1163343820399285       -3.0691573870636974E-003
   17.432999999998323        1.1162876797724355       -2.9792455582602446E-003
   17.433999999998324        1.1162410704194570       -2.8892874703672225E-003
   17.434999999998325        1.1161945540855058       -2.7992834527345036E-003
   17.435999999998327        1.1161481306830152       -2.7092330165524640E-003
   17.436999999998328        1.1161018001652090       -2.6191365261108070E-003
   17.437999999998329        1.1160555625886486       -2.5289944981807116E-003
   17.438999999998330        1.1160094181468789       -2.4388070765704764E-003
   17.439999999998332        1.1159633667688014       -2.3485736435976175E-003
   17.440999999998333        1.1159174083575789       -2.2582945673921052E-003
   17.441999999998334        1.1158715429252812       -2.1679704052368041E-003
   17.442999999998335        1.1158257704365229       -2.0776007214280035E-003
   17.443999999998336        1.1157800909225624       -1.9871858468835752E-003
   17.444999999998338        1.1157345044833515       -1.8967262431270429E-003
   17.445999999998339        1.1156890113109268       -1.8062220271319177E-003
   17.446999999998340        1.1156436113190129       -1.7156725858982263E-003
   17.447999999998341        1.1155983043893691       -1.6250783023795913E-003
   17.448999999998343        1.1155530905244873       -1.5344397288590036E-003
   17.449999999998344        1.1155079699014609       -1.4437570337837206E-003
   17.450999999998345        1.1154629424685956       -1.3530296186166047E-003
   17.451999999998346        1.1154180081443494       -1.2622578657707460E-003
   17.452999999998347        1.1153731669555329       -1.1714423185094907E-003
   17.453999999998349        1.1153284188814006       -1.0805825383816200E-003
   17.454999999998350        1.1152837639474142       -9.8967886989814063E-004
   17.455999999998351        1.1152392022488533       -8.9873176802245786E-004
   17.456999999998352        1.1151947339711279       -8.0774134677944636E-004
   17.457999999998354        1.1151503590311833       -7.1670700563614121E-004
   17.458999999998355        1.1151060773041057       -6.2562914323955113E-004
   17.459999999998356        1.1150618887898300       -5.3450829824342914E-004
   17.460999999998357        1.1150177936576369       -4.4334462638071946E-004
   17.461999999998358        1.1149737918535501       -3.5213753217631124E-004
   17.462999999998360        1.1149298834817418       -2.6088800238111410E-004
   17.463999999998361        1.1148860682993558       -1.6959502137856936E-004
   17.464999999998362        1.1148423463673365       -7.8259626873163226E-005
   17.465999999998363        1.1147987178565544        1.3117711950011752E-005
   17.466999999998365        1.1147551828355451        1.0453780672967362E-004
   17.467999999998366        1.1147117412227339        1.9600037889890142E-004
   17.468999999998367        1.1146683927936090        2.8750548318075487E-004
   17.469999999998368        1.1146251377437206        3.7905197377002532E-004
   17.470999999998369        1.1145819762030280        4.7064035450369960E-004
   17.471999999998371        1.1145389082481105        5.6227062118174777E-004
   17.472999999998372        1.1144959336621691        6.5394298848878119E-004
   17.473999999998373        1.1144530525442236        7.4565631719520069E-004
   17.474999999998374        1.1144102649450072        8.3741107840550326E-004
   17.475999999998376        1.1143675709041814        9.2920724391420853E-004
   17.476999999998377        1.1143249702080378        1.0210450356661711E-003
   17.477999999998378        1.1142824629639634        1.1129233334664262E-003
   17.478999999998379        1.1142400492367239        1.2048426263046640E-003
   17.479999999998380        1.1141977290725653        1.2968028831944515E-003
   17.480999999998382        1.1141555024528911        1.3888037305845717E-003
   17.481999999998383        1.1141133694456222        1.4808449811590317E-003
   17.482999999998384        1.1140713299507703        1.5729271364014741E-003
   17.483999999998385        1.1140293838743165        1.6650497381032233E-003
   17.484999999998386        1.1139875312746770        1.7572122668562309E-003
   17.485999999998388        1.1139457723610142        1.8494145800917320E-003
   17.486999999998389        1.1139041071163915        1.9416572456597701E-003
   17.487999999998390        1.1138625356235101        2.0339392475733293E-003
   17.488999999998391        1.1138210576872265        2.1262615993236705E-003
   17.489999999998393        1.1137796733304619        2.2186232215593762E-003
   17.490999999998394        1.1137383827125851        2.3110236904983930E-003
   17.491999999998395        1.1136971858949378        2.4034637996796630E-003
   17.492999999998396        1.1136560827623416        2.4959432366406993E-003
   17.493999999998397        1.1136150732603285        2.5884614907157682E-003
   17.494999999998399        1.1135741574983395        2.6810183893858537E-003
   17.495999999998400        1.1135333354163059        2.7736144841980642E-003
   17.496999999998401        1.1134926070755227        2.8662487711243775E-003
   17.497999999998402        1.1134519724641947        2.9589217068166987E-003
   17.498999999998404        1.1134114315669212        3.0516331637136596E-003
   17.499999999998405        1.1133709841946327        3.1443833148742740E-003
   17.500999999998406        1.1133306304656057        3.2371710317246677E-003
   17.501999999998407        1.1132903704907573        3.3299968188266918E-003
   17.502999999998408        1.1132502043204686        3.4228606073216108E-003
   17.503999999998410        1.1132101319346412        3.5157620151075601E-003
   17.504999999998411        1.1131701533936575        3.6087008530980608E-003
   17.505999999998412        1.1131302686022198        3.7016776090140618E-003
   17.506999999998413        1.1130904776072394        3.7946912372205273E-003
   17.507999999998415        1.1130507804220502        3.8877421891874531E-003
   17.508999999998416        1.1130111770467364        3.9808303295360203E-003
   17.509999999998417        1.1129716673082948        4.0739558356944656E-003
   17.510999999998418        1.1129322513158948        4.1671175893695659E-003
   17.511999999998419        1.1128929291840437        4.2603161104802240E-003
   17.512999999998421        1.1128537011121349        4.3535507499984022E-003
   17.513999999998422        1.1128145670605691        4.4468220729087802E-003
   17.514999999998423        1.1127755267508597        4.5401304496393447E-003
   17.515999999998424        1.1127365801189892        4.6334744584928846E-003
   17.516999999998426        1.1126977274333627        4.7268539123736424E-003
   17.517999999998427        1.1126589688004438        4.8202696879677759E-003
   17.518999999998428        1.1126203040699003        4.9137214323395940E-003
   17.519999999998429        1.1125817331635273        5.0072086092410317E-003
   17.520999999998430        1.1125432561922488        5.1007310317206728E-003
   17.521999999998432        1.1125048732785476        5.1942886556668438E-003
   17.522999999998433        1.1124665843141774        5.2878819819950490E-003
   17.523999999998434        1.1124283891386431        5.3815105047055733E-003
   17.524999999998435        1.1123902879138026        5.4751731479732828E-003
   17.525999999998437        1.1123522808092001        5.5688707217837041E-003
   17.526999999998438        1.1123143676295997        5.6626037470747462E-003
   17.527999999998439        1.1122765482563073        5.7563708258730325E-003
   17.528999999998440        1.1122388228951128        5.8501717516169166E-003
   17.529999999998441        1.1122011916293646        5.9440073649581291E-003
   17.530999999998443        1.1121636543050171        6.0378772962822831E-003
   17.531999999998444        1.1121262108507113        6.1317810188675353E-003
   17.532999999998445        1.1120888613815294        6.2257183520744285E-003
   17.533999999998446        1.1120516060195318        6.3196892495441838E-003
   17.534999999998448        1.1120144448047780        6.4136936328481236E-003
   17.535999999998449        1.1119773775800701        6.5077319329738849E-003
   17.536999999998450        1.1119404043186818        6.6018030399715979E-003
   17.537999999998451        1.1119035250569833        6.6959073939373134E-003
   17.538999999998452        1.1118667398109334        6.7900448343805988E-003
   17.539999999998454        1.1118300485790777        6.8842149699535234E-003
   17.540999999998455        1.1117934514505539        6.9784176259030887E-003
   17.541999999998456        1.1117569483721157        7.0726532844261562E-003
   17.542999999998457        1.1117205393596843        7.1669209008340977E-003
   17.543999999998459        1.1116842244431577        7.2612209449241455E-003
   17.544999999998460        1.1116480037361269        7.3555526859855292E-003
   17.545999999998461        1.1116118772163694        7.4499166673582572E-003
   17.546999999998462        1.1115758447727266        7.5443126669577781E-003
   17.547999999998463        1.1115399063302589        7.6387402339302343E-003
   17.548999999998465        1.1115040619672305        7.7331991783786908E-003
   17.549999999998466        1.1114683116515647        7.8276899929106275E-003
   17.550999999998467        1.1114326554092402        7.9222116497926001E-003
   17.551999999998468        1.1113970932851451        8.0167646311710937E-003
   17.552999999998470        1.1113616253943834        8.1113482054313967E-003
   17.553999999998471        1.1113262517282707        8.2059629117699016E-003
   17.554999999998472        1.1112909721847644        8.3006085146357378E-003
   17.555999999998473        1.1112557866966246        8.3952845529809521E-003
   17.556999999998474        1.1112206953471999        8.4899908250100891E-003
   17.557999999998476        1.1111856982371344        8.5847272438787370E-003
   17.558999999998477        1.1111507954081683        8.6794937083847813E-003
   17.559999999998478        1.1111159867317362        8.7742906408650734E-003
   17.560999999998479        1.1110812721682459        8.8691169405243492E-003
   17.561999999998481        1.1110466517660889        8.9639730621228486E-003
   17.562999999998482        1.1110121256514454        9.0588582721678555E-003
   17.563999999998483        1.1109776938350886        9.1537731164047804E-003
   17.564999999998484        1.1109433562170044        9.2487173599209195E-003
   17.565999999998485        1.1109091127227351        9.3436905463664954E-003
   17.566999999998487        1.1108749634253787        9.4386924777907326E-003
   17.567999999998488        1.1108409084154272        9.5337230698622905E-003
   17.568999999998489        1.1108069477251858        9.6287822233786999E-003
   17.569999999998490        1.1107730812236210        9.7238703608512611E-003
   17.570999999998492        1.1107393088533863        9.8189863861648206E-003
